Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Supply,BTC_Demand,BTC_Daily_Return,BTC_Price_Change,BTC_Inflation,BTC_MarketCap,BTC_Supply_Proxy,BTC_Demand_Proxy,BTC_Intraday_Return_Pct,BTC_Market_Value_Proxy,LINK_Open,LINK_High,LINK_Low,LINK_Close,LINK_Volume,LINK_Supply,LINK_Demand,LINK_Daily_Return,LINK_Price_Change,LINK_Inflation,LINK_MarketCap,LINK_Supply_Proxy,LINK_Demand_Proxy,LINK_Intraday_Return_Pct,LINK_Market_Value_Proxy,Price_Ratio,BTC_Open_Norm,BTC_High_Norm,BTC_Low_Norm,BTC_Close_Norm,BTC_Volume_Norm,LINK_Open_Norm,LINK_High_Norm,LINK_Low_Norm,LINK_Close_Norm,LINK_Volume_Norm
2021-11-27,53736.429688,55329.257812,53668.355469,54815.078125,30560857714,29959482644.412502,31174304152.730076,2.007295,1078.648438,2.007295,1642231381738053.0,29959482644.412502,31174304152.730076,2.007295,1642231381738053.0,23.946802,24.969473,23.832781,24.114759,757714824,752437402.893022,763029259.712357,0.701377,0.167957,0.701377,18144846968.329056,752437402.893022,763029259.712357,0.701377,18144846968.329056,2273.092471,0.415585,0.423468,0.420625,0.424458,0.079407,0.456604,0.470468,0.508313,0.460261,0.00444
2021-11-28,54813.023438,57393.84375,53576.734375,57248.457031,28116886357,26920752642.02302,29366166277.92187,4.443166,2435.433594,4.443166,1541171550875764.8,26920752642.02302,29366166277.92187,4.443166,1541171550875764.8,24.138754,24.896841,22.923445,24.82391,836676572,813583760.717615,860424851.051867,2.838406,0.685156,2.838406,20196329857.866188,813583760.717615,860424851.051867,2.838406,20196329857.866188,2306.182128,0.424445,0.440264,0.419862,0.444483,0.072385,0.460289,0.46909,0.488785,0.47389,0.004903
2021-11-29,57291.90625,58872.878906,56792.527344,57806.566406,32370840356,32082638118.930935,32661631548.78847,0.898312,514.660156,0.898312,1854587150909668.8,32082638118.930935,32661631548.78847,0.898312,1854587150909668.8,24.848845,25.515333,24.615105,25.017925,772950069,767726175.977843,778209507.323543,0.680437,0.169081,0.680437,19206916092.641106,767726175.977843,778209507.323543,0.680437,19206916092.641106,2310.605928,0.444844,0.452296,0.446659,0.449076,0.084608,0.473923,0.480826,0.525113,0.477619,0.00453
2021-11-30,57830.113281,59113.402344,56057.28125,57005.425781,36708594618,37239651420.21038,36185110962.0576,-1.426052,-824.6875,-1.426052,2122862185154424.0,37239651420.21038,36185110962.0576,-1.426052,2122862185154424.0,25.012087,26.508656,24.225584,25.341774,1001383387,988355759.037732,1014582733.585619,1.318111,0.329687,1.318111,25046688264.102592,988355759.037732,1014582733.585619,1.318111,25046688264.102592,2249.464691,0.449273,0.454253,0.440532,0.442483,0.097071,0.477058,0.499674,0.516748,0.483843,0.005869
2021-12-01,56907.964844,59041.683594,56553.082031,57229.828125,36858195307,36650903059.737724,37066659969.46047,0.565586,321.863281,0.565586,2097524882734827.0,36650903059.737724,37066659969.46047,0.565586,2097524882734827.0,25.291471,26.920416,25.024315,25.356211,918605444,916260069.633267,920956821.881567,0.255973,0.064739,0.255973,23232883389.514275,916260069.633267,920956821.881567,0.255973,23232883389.514275,2257.033939,0.441685,0.45367,0.444664,0.44433,0.097501,0.482422,0.507487,0.5339,0.48412,0.005384
2021-12-02,57217.371094,57349.234375,55895.132812,56477.816406,32379968686,32803971580.350292,31961446178.4979,-1.292535,-739.554688,-1.292535,1852696684310866.5,32803971580.350292,31961446178.4979,-1.292535,1852696684310866.5,25.365177,25.365177,24.264011,24.537094,754628307,780095662.600906,729992370.201168,-3.264645,-0.828083,-3.264645,19141280692.886364,780095662.600906,729992370.201168,-3.264645,19141280692.886364,2301.732069,0.444231,0.439901,0.439181,0.438141,0.084634,0.483837,0.477976,0.517573,0.468378,0.004422
2021-12-03,56509.164062,57482.167969,52496.585938,53598.246094,39789134215,41950080032.98181,37739503722.86695,-5.151232,-2910.917969,-5.151232,2248450713260267.2,41950080032.98181,37739503722.86695,-5.151232,2248450713260267.2,24.566986,25.880491,22.693796,23.291527,1012128906,1067553748.981486,959581588.597392,-5.191761,-1.275459,-5.191761,24864956748.90033,1067553748.981486,959581588.597392,-5.191761,24864956748.90033,2301.190753,0.438403,0.440983,0.410861,0.414444,0.105922,0.468512,0.487755,0.483854,0.444439,0.005932
2021-12-04,53727.878906,53904.679688,42874.617188,49200.703125,61385677469,67034046998.33852,56213246358.54809,-8.42612,-4527.175781,-8.42612,3298122245632550.0,67034046998.33852,56213246358.54809,-8.42612,3298122245632550.0,23.382212,23.382212,15.549089,20.667728,2372072138,2683618234.437138,2096693991.593793,-11.609181,-2.714483,-11.609181,55464292863.23508,2683618234.437138,2096693991.593793,-11.609181,55464292863.23508,2380.556882,0.415514,0.411879,0.330681,0.378255,0.167973,0.445763,0.440349,0.330426,0.394013,0.013906
2021-12-05,49201.519531,49768.148438,47857.496094,49368.847656,37198201161,37072123572.61912,37324707523.26163,0.340087,167.328125,0.340087,1830208020950307.8,37072123572.61912,37324707523.26163,0.340087,1830208020950307.8,20.666725,20.948782,18.529469,19.477322,1199283300,1272518820.914584,1130262602.029862,-5.755162,-1.189404,-5.755162,24785258348.508453,1272518820.914584,1130262602.029862,-5.755162,24785258348.508453,2534.683598,0.378265,0.378228,0.372204,0.379639,0.098478,0.393624,0.394175,0.394427,0.371135,0.00703
2021-12-06,49413.480469,50929.519531,47281.035156,50582.625,37707308001,36835757880.03399,38599479378.513245,2.366044,1169.144531,2.366044,1863249327436554.2,36835757880.03399,38599479378.513245,2.366044,1863249327436554.2,19.49769,19.926729,17.267677,19.884268,1255772873,1231358915.398522,1280670882.260433,1.982684,0.386578,1.982684,24484670440.329674,1231358915.398522,1280670882.260433,1.982684,24484670440.329674,2543.851526,0.38001,0.387676,0.3674,0.389627,0.09994,0.371178,0.374781,0.367331,0.378956,0.007361
2021-12-07,50581.828125,51934.78125,50175.808594,50700.085938,33676814852,33598263772.988525,33755549579.54925,0.233795,118.257812,0.233795,1703434860641311.2,33598263772.988525,33755549579.54925,0.233795,1703434860641311.2,19.882868,21.158838,19.753881,21.091574,1154171652,1088028930.425724,1224335277.334198,6.079133,1.208706,6.079133,22948242390.3552,1088028930.425724,1224335277.334198,6.079133,22948242390.3552,2403.807635,0.389624,0.395854,0.391522,0.390594,0.08836,0.378573,0.398161,0.420721,0.402159,0.006765
2021-12-08,50667.648438,51171.375,48765.988281,50504.796875,28479699446,28571531585.54489,28388162465.35578,-0.321411,-162.851562,-0.321411,1442999399135591.5,28571531585.54489,28388162465.35578,-0.321411,1442999399135591.5,21.09199,23.102158,20.822536,22.886017,1746207071,1609322473.400538,1894734700.601852,8.505728,1.794027,8.505728,36830981236.41332,1609322473.400538,1894734700.601852,8.505728,36830981236.41332,2206.797155,0.390331,0.389643,0.379774,0.388987,0.073428,0.401789,0.435035,0.44367,0.436646,0.010236
2021-12-09,50450.082031,50797.164062,47358.351562,47672.121094,29603577251,31328643795.696358,27973499005.2877,-5.506356,-2777.960938,-5.506356,1493502900731396.5,31328643795.696358,27973499005.2877,-5.506356,1493502900731396.5,22.843756,23.053564,20.291046,20.306026,1282728787,1443036781.588146,1140229522.900754,-11.109072,-2.537729,-11.109072,29302343067.86424,1443036781.588146,1140229522.900754,-11.109072,29302343067.86424,2347.683393,0.38854,0.386599,0.368044,0.365676,0.076657,0.435424,0.434113,0.432256,0.387062,0.007519
2021-12-10,47642.144531,50015.253906,47023.699219,47243.304688,30966005122,31227427914.628815,30706770850.2027,-0.837158,-398.839844,-0.837158,1475286891577751.8,31227427914.628815,30706770850.2027,-0.837158,1475286891577751.8,20.299955,20.884544,18.51622,18.583904,1073605294,1172742779.919917,982848367.980177,-8.453472,-1.716051,-8.453472,21794139551.0936,1172742779.919917,982848367.980177,-8.453472,21794139551.0936,2542.162509,0.365433,0.380238,0.365256,0.362147,0.080571,0.386582,0.392956,0.394143,0.353964,0.006293
2021-12-11,47264.632812,49458.210938,46942.347656,49362.507812,25775869261,24680411308.755783,26919949908.795055,4.438573,2097.875,4.438573,1218286996044170.8,24680411308.755783,26919949908.795055,4.438573,1218286996044170.8,18.590837,20.168121,18.261465,19.94931,843949544,786479761.684987,905618767.979295,7.307217,1.358473,7.307217,15689728812.674393,786479761.684987,905618767.979295,7.307217,15689728812.674393,2474.396712,0.362326,0.375706,0.364578,0.379587,0.065659,0.353765,0.379362,0.388672,0.380206,0.004946
2021-12-12,49354.855469,50724.867188,48725.851562,50098.335938,21939223599,21613636252.830563,22269715585.866894,1.506398,743.480469,1.506398,1082807209825234.2,21613636252.830563,22269715585.866894,1.506398,1082807209825234.2,19.945532,20.823475,19.278799,20.456585,580366114,565867218.20738,595236506.801884,2.562243,0.511053,2.562243,11575710808.599743,565867218.20738,595236506.801884,2.562243,11575710808.599743,2449.007794,0.379527,0.386011,0.37944,0.385642,0.054635,0.379776,0.391797,0.410519,0.389955,0.003401
2021-12-13,50114.742188,50205.0,45894.847656,46737.480469,32166727776,34491103357.348976,29998993221.38757,-6.739058,-3377.261719,-6.739058,1612027269509735.2,34491103357.348976,29998993221.38757,-6.739058,1612027269509735.2,20.457445,20.55698,17.35124,17.775459,906680239,1043481406.074679,787813803.875547,-13.110072,-2.681986,-13.110072,18548361253.083664,1043481406.074679,787813803.875547,-13.110072,18548361253.083664,2629.32618,0.385781,0.381782,0.355849,0.357984,0.084021,0.389606,0.38674,0.369126,0.338427,0.005314
2021-12-14,46709.824219,48431.398438,46424.496094,46612.632812,34638619079,34710843621.91283,34566544817.2113,-0.208075,-97.191406,-0.208075,1617963808360330.2,34710843621.91283,34566544817.2113,-0.208075,1617963808360330.2,17.787418,18.573771,17.531542,17.587616,847438318,857065558.496426,837919218.30874,-1.123279,-0.199802,-1.123279,15073739901.203424,857065558.496426,837919218.30874,-1.123279,15073739901.203424,2650.309906,0.35776,0.367353,0.360262,0.356957,0.091123,0.338339,0.349108,0.372998,0.334817,0.004967
2021-12-15,48379.753906,49473.957031,46671.964844,48896.722656,36541828520,36155483947.470985,36932301432.4771,1.068564,516.96875,1.068564,1767884671081987.8,36155483947.470985,36932301432.4771,1.068564,1767884671081987.8,18.462227,19.918026,17.320511,19.714485,1012068389,947782102.533269,1080715093.981321,6.782813,1.252258,6.782813,18685036203.321144,947782102.533269,1080715093.981321,6.782813,18685036203.321144,2480.243447,0.371503,0.375834,0.362325,0.375753,0.096592,0.351296,0.374616,0.368466,0.375693,0.005932
2021-12-16,48900.464844,49425.574219,47529.878906,47665.425781,27268150947,27974684687.75049,26579461551.32045,-2.525618,-1235.039062,-2.525618,1333425256737841.8,27974684687.75049,26579461551.32045,-2.525618,1333425256737841.8,19.695005,20.310326,18.702339,18.786173,730580557,765924391.816248,696867675.150998,-4.614533,-0.908833,-4.614533,14388788027.574987,765924391.816248,696867675.150998,-4.614533,14388788027.574987,2537.261108,0.375788,0.375441,0.369474,0.365621,0.069947,0.374966,0.38206,0.39814,0.357852,0.004281
2021-12-17,47653.730469,48004.894531,45618.214844,46202.144531,32902725329,33936468110.370186,31900471509.137527,-3.046112,-1451.585938,-3.046112,1567937604515479.8,33936468110.370186,31900471509.137527,-3.046112,1567937604515479.8,18.762316,19.202303,17.79973,18.291275,764761467,784455763.64845,745561609.092969,-2.510568,-0.471041,-2.510568,14348696117.38056,784455763.64845,745561609.092969,-2.510568,14348696117.38056,2525.911642,0.365528,0.363883,0.353544,0.353579,0.086136,0.357058,0.361035,0.378757,0.34834,0.004482
2021-12-18,46219.253906,47313.828125,45598.441406,46848.777344,26098292690,25747600785.992783,26453761148.240696,1.362037,629.523438,1.362037,1206243616358738.2,25747600785.992783,26453761148.240696,1.362037,1206243616358738.2,18.292774,19.962374,17.85183,19.518829,828823192,776761517.548752,884374248.823358,6.702401,1.226055,6.702401,15161475503.343475,776761517.548752,884374248.823358,6.702401,15161475503.343475,2400.183767,0.353723,0.358261,0.353379,0.3589,0.066585,0.348042,0.375457,0.379876,0.371933,0.004857
2021-12-19,46853.867188,48089.664062,46502.953125,46707.015625,25154053861,25233140740.41774,25075214859.345886,-0.313425,-146.851562,-0.313425,1178564698830515.5,25233140740.41774,25075214859.345886,-0.313425,1178564698830515.5,19.545086,20.329245,18.832582,18.852444,711425525,737563428.245775,686213901.393266,-3.543818,-0.692642,-3.543818,13904873002.545073,737563428.245775,686213901.393266,-3.543818,13904873002.545073,2477.504581,0.358946,0.364573,0.360916,0.357733,0.063872,0.372088,0.382419,0.400937,0.359125,0.004169
2021-12-20,46707.0625,47401.71875,45579.808594,46880.277344,30961902129,30847503039.58863,31076725471.604294,0.370854,173.214844,0.370854,1446139497858086.2,30847503039.58863,31076725471.604294,0.370854,1446139497858086.2,18.874701,19.201929,18.059168,18.747501,695392844,700110987.12144,690706497.086481,-0.673914,-0.127199,-0.673914,13125331692.515326,700110987.12144,690706497.086481,-0.673914,13125331692.515326,2500.61469,0.357738,0.358976,0.353224,0.359159,0.080559,0.359216,0.361028,0.384328,0.357109,0.004075
2021-12-21,46886.078125,49300.917969,46698.773438,48936.613281,27055803928,25922115398.79752,28239073660.799194,4.373441,2050.535156,4.373441,1268540536702889.5,25922115398.79752,28239073660.799194,4.373441,1268540536702889.5,18.757227,19.666597,18.395166,19.454205,591612598,570417141.94774,613595630.939815,3.715782,0.696978,3.715782,11097011763.597532,570417141.94774,613595630.939815,3.715782,11097011763.597532,2515.477471,0.359211,0.374427,0.362548,0.376082,0.069336,0.35696,0.369845,0.391543,0.370691,0.003467
2021-12-22,48937.097656,49544.796875,48450.941406,48628.511719,24447979559,24603121109.204712,24293816295.269314,-0.630577,-308.585938,-0.630577,1196413163176786.8,24603121109.204712,24293816295.269314,-0.630577,1196413163176786.8,19.4389,20.804752,19.261858,19.91474,711364881,694367641.886876,728778190.966719,2.447873,0.47584,2.447873,13828150780.929073,694367641.886876,728778190.966719,2.447873,13828150780.929073,2441.835177,0.376089,0.376411,0.377149,0.373546,0.061844,0.370049,0.391442,0.410155,0.379541,0.004169
2021-12-23,48626.34375,51332.339844,48065.835938,50784.539062,28223878108,27024445316.884335,29476545628.026264,4.438325,2158.195312,4.438325,1372423998837707.8,27024445316.884335,29476545628.026264,4.438325,1372423998837707.8,19.932184,22.218739,19.617338,22.14197,1116286218,1004880002.072114,1240043505.619808,11.086519,2.209785,11.086519,22250022538.70905,1004880002.072114,1240043505.619808,11.086519,22250022538.70905,2293.587237,0.373532,0.390953,0.37394,0.391289,0.072692,0.37952,0.418272,0.417789,0.422346,0.006543
2021-12-24,50806.050781,51814.027344,50514.496094,50822.195312,24367912228,24360171347.897453,24375655567.905632,0.031777,16.144531,0.031777,1238037386088810.8,24360171347.897453,24375655567.905632,0.031777,1238037386088810.8,22.162642,22.648619,21.250202,21.473009,871649697,899643811.992608,844526671.725092,-3.111689,-0.689632,-3.111689,19318059770.21995,899643811.992608,844526671.725092,-3.111689,19318059770.21995,2366.794288,0.39147,0.394871,0.394344,0.391599,0.061614,0.422346,0.426429,0.452854,0.40949,0.005109
2021-12-25,50854.917969,51176.597656,50236.707031,50429.859375,19030650914,19191054726.65989,18871587798.007507,-0.835826,-425.058594,-0.835826,967802191123387.2,19191054726.65989,18871587798.007507,-0.835826,967802191123387.2,21.491171,22.409004,21.374285,22.120226,579575331,563093366.718637,596539728.857441,2.927039,0.629055,2.927039,12455752478.195866,563093366.718637,596539728.857441,2.927039,12455752478.195866,2279.807611,0.391872,0.389686,0.39203,0.38837,0.046279,0.409454,0.421883,0.455518,0.421928,0.003396
2021-12-26,50428.691406,51196.378906,49623.105469,50809.515625,20964372926,20807242104.284405,21122690358.368237,0.755174,380.824219,0.755174,1057205892810796.4,20807242104.284405,21122690358.368237,0.755174,1057205892810796.4,22.111786,23.507706,21.147614,23.009712,1131619033,1087458961.973504,1177572378.017752,4.060849,0.897926,4.060849,25022117765.241913,1087458961.973504,1177572378.017752,4.060849,25022117765.241913,2208.176927,0.388364,0.389847,0.386916,0.391494,0.051835,0.42137,0.442731,0.45065,0.439023,0.006633
2021-12-27,50802.609375,51956.328125,50499.46875,50640.417969,24324345758,24402251904.964184,24246688332.660297,-0.319258,-162.191406,-0.319258,1235740235846112.2,24402251904.964184,24246688332.660297,-0.319258,1235740235846112.2,22.988583,24.459209,22.780273,22.982037,1140446209,1140771044.627284,1140121465.869966,-0.028475,-0.006546,-0.028475,26217241889.09405,1140771044.627284,1140121465.869966,-0.028475,26217241889.09405,2203.478259,0.391441,0.396029,0.394219,0.390103,0.061488,0.438205,0.460786,0.485711,0.438491,0.006685
2021-12-28,50679.859375,50679.859375,47414.210938,47588.855469,33430376883,35601755549.600174,31391432284.35464,-6.099078,-3091.003906,-6.099078,1694246799283691.0,35601755549.600174,31391432284.35464,-6.099078,1694246799283691.0,23.01391,23.01391,20.383493,20.391455,1400462512,1580569856.351397,1240878560.119338,-11.395089,-2.622456,-11.395089,32230118620.68845,1580569856.351397,1240878560.119338,-11.395089,32230118620.68845,2333.764617,0.390431,0.385645,0.36851,0.36499,0.087652,0.438691,0.433361,0.434241,0.388703,0.008209
2021-12-29,47623.871094,48119.742188,46201.496094,46444.710938,30049226299,30812130183.26794,29305211804.50061,-2.475986,-1179.160156,-2.475986,1431060479730498.5,30812130183.26794,29305211804.50061,-2.475986,1431060479730498.5,20.397627,20.961029,19.574673,19.702854,1191442199,1233455479.469347,1150859951.725751,-3.406145,-0.694773,-3.406145,24302593420.513092,1233455479.469347,1150859951.725751,-3.406145,24302593420.513092,2357.258018,0.365282,0.364818,0.358404,0.355575,0.077937,0.388457,0.394407,0.416873,0.375469,0.006984
2021-12-30,46490.605469,47879.964844,46060.3125,47178.125,26686491018,26297592904.82991,27081140294.13678,1.478835,687.519531,1.478835,1240671125263178.5,26297592904.82991,27081140294.13678,1.478835,1240671125263178.5,19.748915,20.418772,19.192333,19.970343,940227826,929802732.486986,950769807.290344,1.121216,0.221428,1.121216,18568479151.75494,929802732.486986,950769807.290344,1.121216,18568479151.75494,2362.409392,0.355956,0.362867,0.357228,0.36161,0.068275,0.376001,0.384118,0.408662,0.38061,0.005511
2021-12-31,47169.371094,48472.527344,45819.953125,46306.445312,36974172400,37663190233.02571,36297759595.15406,-1.82942,-862.925781,-1.82942,1744048458819889.2,37663190233.02571,36297759595.15406,-1.82942,1744048458819889.2,19.962461,20.560415,19.136856,19.592325,924042396,941499313.123025,906909158.301052,-1.854161,-0.370136,-1.854161,18446160728.235786,941499313.123025,906909158.301052,-1.854161,18446160728.235786,2363.499218,0.361542,0.367688,0.355225,0.354437,0.097834,0.380102,0.386805,0.407471,0.373345,0.005416
2022-01-01,46311.746094,47827.3125,46288.484375,47686.8125,24582667004,23873816950.890858,25312563896.784023,2.969153,1375.066406,2.969153,1138466232596454.0,23873816950.890858,25312563896.784023,2.969153,1138466232596454.0,19.593613,20.668949,19.574095,20.665089,673457576,638539089.555278,710285578.58169,5.468496,1.071476,5.468496,13195466894.426147,638539089.555278,710285578.58169,5.468496,13195466894.426147,2307.602609,0.354484,0.362439,0.359129,0.365797,0.062231,0.373019,0.388865,0.41686,0.393962,0.003946
2022-01-02,47680.925781,47881.40625,46856.9375,47345.21875,27951569547,28149763550.093525,27754770968.162605,-0.70407,-335.707031,-0.70407,1332756713039954.5,28149763550.093525,27754770968.162605,-0.70407,1332756713039954.5,20.666178,22.129002,20.615719,21.83189,991669491,938719362.831242,1047606364.92484,5.640677,1.165712,5.640677,20494017969.894863,938719362.831242,1047606364.92484,5.640677,20494017969.894863,2168.626652,0.365752,0.362879,0.363866,0.362985,0.07191,0.393613,0.41657,0.439228,0.416387,0.005812
2022-01-03,47343.542969,47510.726562,45835.964844,46458.117188,33071628362,33701926664.04811,32453117989.868324,-1.870214,-885.425781,-1.870214,1565728058402878.0,33701926664.04811,32453117989.868324,-1.870214,1565728058402878.0,21.832073,23.609921,21.346865,23.573906,1570395059,1454361444.368966,1695686207.08427,7.97832,1.741833,7.97832,34284979899.332706,1454361444.368966,1695686207.08427,7.97832,34284979899.332706,1970.7433,0.362975,0.359863,0.355358,0.355685,0.086621,0.415999,0.44467,0.454929,0.449866,0.009206
2022-01-04,46458.851562,47406.546875,45752.464844,45897.574219,42494677905,43014341533.06787,41981292422.23696,-1.208117,-561.277344,-1.208117,1974253932984643.2,43014341533.06787,41981292422.23696,-1.208117,1974253932984643.2,23.593025,24.387877,22.903563,23.525866,1880544655,1885913074.947871,1875191516.738819,-0.284659,-0.06716,-0.284659,44367737449.28112,1885913074.947871,1875191516.738819,-0.284659,44367737449.28112,1950.940938,0.355695,0.359016,0.354662,0.351072,0.113695,0.449811,0.459432,0.488358,0.448943,0.011024
2022-01-05,45899.359375,46929.046875,42798.222656,43569.003906,36851084859,38822122051.296745,34980119157.084015,-5.077098,-2330.355469,-5.077098,1691441187301862.2,38822122051.296745,34980119157.084015,-5.077098,1691441187301862.2,23.525679,27.287588,22.831673,25.447802,4041232729,3735990401.14118,4371414328.30026,8.170319,1.922123,8.170319,95072742470.25757,3735990401.14118,4371414328.30026,8.170319,95072742470.25757,1712.093037,0.351091,0.355131,0.330045,0.33191,0.09748,0.448518,0.514454,0.486815,0.48588,0.023693
2022-01-06,43565.511719,43748.71875,42645.539062,43160.929688,30208048289,30491212568.021572,29927513685.946053,-0.928675,-404.582031,-0.928675,1316029081734995.5,30491212568.021572,29927513685.946053,-0.928675,1316029081734995.5,25.436605,25.919743,23.545397,25.377213,3194740641,3202217624.696624,3187281115.606262,-0.233494,-0.059393,-0.233494,81263357211.35062,3202217624.696624,3187281115.606262,-0.233494,81263357211.35062,1700.775042,0.331885,0.329258,0.328772,0.328551,0.078393,0.485209,0.488499,0.502141,0.484524,0.01873
2022-01-07,43153.570312,43153.570312,41077.445312,41557.902344,84196607520,87429442242.64294,81083311708.68765,-3.69765,-1595.667969,-3.69765,3633384222688286.5,87429442242.64294,81083311708.68765,-3.69765,3633384222688286.5,25.37332,27.132687,22.907932,25.96064,3714503464,3630468424.962606,3800483675.6596,2.314716,0.58732,2.314716,94249283643.4157,3630468424.962606,3800483675.6596,2.314716,94249283643.4157,1600.804234,0.328495,0.324417,0.315705,0.315359,0.233513,0.483994,0.511515,0.488452,0.495736,0.021777
2022-01-08,41561.464844,42228.941406,40672.277344,41733.941406,28066355845,27950364198.51433,28182828847.00429,0.414992,172.476562,0.414992,1166478861744144.8,27950364198.51433,28182828847.00429,0.414992,1166478861744144.8,25.962074,27.17717,23.810572,25.4748,2828318535,2882417745.218462,2775234696.183244,-1.876869,-0.487274,-1.876869,73429015892.56314,2882417745.218462,2775234696.183244,-1.876869,73429015892.56314,1638.244117,0.315392,0.316895,0.312329,0.316808,0.07224,0.495298,0.512359,0.507836,0.486399,0.016581
2022-01-09,41734.726562,42663.949219,41338.160156,41911.601562,21294384372,21204517984.284397,21384631620.4193,0.423808,176.875,0.423808,888715309082193.2,21204517984.284397,21384631620.4193,0.423808,888715309082193.2,25.47578,28.511189,25.29501,27.566217,3305192981,3054549326.112718,3576403415.14935,8.205585,2.090437,8.205585,84202370851.32928,3054549326.112718,3576403415.14935,8.205585,84202370851.32928,1520.397265,0.316818,0.320434,0.317878,0.31827,0.052783,0.485961,0.537672,0.539713,0.526594,0.019377
2022-01-10,41910.230469,42199.484375,39796.570312,41821.261719,32104232331,32172529491.411068,32036080154.59218,-0.212284,-88.96875,-0.212284,1345495776014505.0,32172529491.411068,32036080154.59218,-0.212284,1345495776014505.0,27.56212,28.380724,25.351891,27.883266,3384889431,3345903907.491688,3424329202.772828,1.165172,0.321146,1.165172,93294730165.25604,3345903907.491688,3424329202.772828,1.165172,93294730165.25604,1499.869529,0.318263,0.316655,0.305032,0.317527,0.083842,0.52602,0.535197,0.540935,0.532687,0.019845
2022-01-11,41819.507812,43001.15625,41407.753906,42735.855469,26327648900,25763128098.919296,26904539461.989746,2.191197,916.347656,2.191197,1101009318858307.0,25763128098.919296,26904539461.989746,2.191197,1101009318858307.0,27.890471,28.570936,26.021933,26.69095,2522063090,2635407326.651622,2413593589.732472,-4.300824,-1.19952,-4.300824,70341526222.79073,2635407326.651622,2413593589.732472,-4.300824,70341526222.79073,1601.136521,0.317516,0.323177,0.318458,0.325053,0.067244,0.532325,0.538806,0.555324,0.509772,0.014786
2022-01-12,42742.179688,44135.367188,42528.988281,43949.101562,33499938689,32579969739.067886,34445885037.79459,2.823726,1206.921875,2.823726,1431860398965471.2,32579969739.067886,34445885037.79459,2.823726,1431860398965471.2,26.688265,27.131823,25.771572,26.777945,1991680592,1985010425.309674,1998373172.236929,0.336027,0.08968,0.336027,53154499129.53091,1985010425.309674,1998373172.236929,0.336027,53154499129.53091,1641.242533,0.325109,0.332404,0.327801,0.335038,0.087852,0.509242,0.511499,0.549947,0.511444,0.011676
2022-01-13,43946.742188,44278.421875,42447.042969,42591.570312,47691135082,49208564105.53108,46220498540.29214,-3.083669,-1355.171875,-3.083669,2095870018077890.8,49208564105.53108,46220498540.29214,-3.083669,2095870018077890.8,26.778233,26.778233,24.570559,24.872852,1559977351,1679479127.25906,1448978612.556228,-7.115407,-1.90538,-7.115407,41773436315.972534,1679479127.25906,1448978612.556228,-7.115407,41773436315.972534,1712.371776,0.335022,0.333568,0.327118,0.323866,0.128626,0.510969,0.504789,0.524156,0.47483,0.009144
2022-01-14,42598.871094,43346.6875,41982.617188,43099.699219,23577403399,23303428708.903954,23854599165.777542,1.175684,500.828125,1.175684,1004370768119344.0,23303428708.903954,23854599165.777542,1.175684,1004370768119344.0,24.874754,25.821068,24.049263,25.781769,1319205919,1272795629.471062,1367308479.404393,3.646327,0.907015,3.646327,32814922647.181828,1272795629.471062,1367308479.404393,3.646327,32814922647.181828,1671.712269,0.32393,0.325988,0.323248,0.328047,0.059342,0.474421,0.486627,0.512962,0.492299,0.007733
2022-01-15,43101.898438,43724.671875,42669.035156,43177.398438,18371348298,18339224157.90141,18403528708.76567,0.175166,75.5,0.175166,791839988500334.5,18339224157.90141,18403528708.76567,0.175166,791839988500334.5,25.774881,26.140711,25.240879,25.252832,968706044,988731994.55687,949085702.544397,-2.025417,-0.522049,-2.025417,24968283359.638752,988731994.55687,949085702.544397,-2.025417,24968283359.638752,1709.804181,0.328069,0.329063,0.328968,0.328687,0.044384,0.491704,0.492692,0.538551,0.482133,0.005678
2022-01-16,43172.039062,43436.808594,42691.023438,43113.878906,17902097845,17926247581.33275,17877980642.512512,-0.134717,-58.160156,-0.134717,772870067465037.1,17926247581.33275,17877980642.512512,-0.134717,772870067465037.1,25.250362,26.266251,24.875008,25.553156,955673115,944348814.738493,967133212.304307,1.199165,0.302794,1.199165,24131092486.09377,944348814.738493,967133212.304307,1.199165,24131092486.09377,1687.223256,0.328647,0.326721,0.329151,0.328164,0.043036,0.481633,0.495074,0.530694,0.487905,0.005601
2022-01-17,43118.121094,43179.390625,41680.320312,42250.550781,21690904261,22136304007.042473,21254466306.126984,-2.012078,-867.570312,-2.012078,935271036558735.9,22136304007.042473,21254466306.126984,-2.012078,935271036558735.9,25.553204,25.59819,23.436007,23.841059,942248766,1009916330.260055,879115140.954206,-6.700314,-1.712145,-6.700314,24077474543.20585,1009916330.260055,879115140.954206,-6.700314,24077474543.20585,1772.175945,0.328203,0.324627,0.320729,0.321059,0.053922,0.487448,0.482398,0.499792,0.455001,0.005522
